Date,Equity,DrawdownPct,DrawdownDuration
2017-07-14,10025.768660697937,0.00013712664383846995,
2017-07-17,10025.768660697937,0.00013712664383846995,
2017-07-18,10025.768660697937,0.00013712664383846995,
2017-07-19,10025.768660697937,0.00013712664383846995,
2017-07-20,10025.768660697937,0.00013712664383846995,
2017-07-21,10025.768660697937,0.00013712664383846995,
2017-07-24,10025.768660697937,0.00013712664383846995,
2017-07-25,10025.768660697937,0.00013712664383846995,
2017-07-26,10025.768660697937,0.00013712664383846995,
2017-07-27,10025.768660697937,0.00013712664383846995,
2017-07-28,10025.768660697937,0.00013712664383846995,
2017-07-31,10025.768660697937,0.00013712664383846995,
2017-08-01,10025.768660697937,0.00013712664383846995,
2017-08-02,10025.768660697937,0.00013712664383846995,
2017-08-03,10025.768660697937,0.00013712664383846995,
2017-08-04,10025.768660697937,0.00013712664383846995,
2017-08-07,10025.768660697937,0.00013712664383846995,
2017-08-08,10025.768660697937,0.00013712664383846995,
2017-08-09,10025.768660697937,0.00013712664383846995,
2017-08-10,10025.768660697937,0.00013712664383846995,
2017-08-11,10025.768660697937,0.00013712664383846995,
2017-08-14,10025.768660697937,0.00013712664383846995,
2017-08-15,10025.768660697937,0.00013712664383846995,
2017-08-16,10025.768660697937,0.00013712664383846995,
2017-08-17,10025.768660697937,0.00013712664383846995,
2017-08-18,10025.768660697937,0.00013712664383846995,
2017-08-21,10025.768660697937,0.00013712664383846995,
2017-08-22,10025.768660697937,0.00013712664383846995,
2017-08-23,10025.768660697937,0.00013712664383846995,
2017-08-24,10025.768660697937,0.00013712664383846995,
2017-08-25,10025.768660697937,0.00013712664383846995,
2017-08-28,10025.768660697937,0.00013712664383846995,
2017-08-29,10025.768660697937,0.00013712664383846995,
2017-08-30,10025.768660697937,0.00013712664383846995,
2017-08-31,10025.768660697937,0.00013712664383846995,
2017-09-01,10025.768660697937,0.00013712664383846995,
2017-09-05,10025.768660697937,0.00013712664383846995,
2017-09-06,10025.768660697937,0.00013712664383846995,
2017-09-07,10025.768660697937,0.00013712664383846995,
2017-09-08,10025.768660697937,0.00013712664383846995,
2017-09-11,10025.768660697937,0.00013712664383846995,
2017-09-12,10025.768660697937,0.00013712664383846995,
2017-09-13,10025.768660697937,0.00013712664383846995,
2017-09-14,10025.768660697937,0.00013712664383846995,
2017-09-15,10025.768660697937,0.00013712664383846995,
2017-09-18,10025.768660697937,0.00013712664383846995,
2017-09-19,10025.768660697937,0.00013712664383846995,
2017-09-20,10025.768660697937,0.00013712664383846995,
2017-09-21,10025.768660697937,0.00013712664383846995,
2017-09-22,10025.768660697937,0.00013712664383846995,
2017-09-25,10025.768660697937,0.00013712664383846995,
2017-09-26,10025.768660697937,0.00013712664383846995,
2017-09-27,10025.768660697937,0.00013712664383846995,
2017-09-28,10025.768660697937,0.00013712664383846995,
2017-09-29,10025.768660697937,0.00013712664383846995,
2017-10-02,10025.768660697937,0.00013712664383846995,
2017-10-03,10025.768660697937,0.00013712664383846995,
2017-10-04,10025.768660697937,0.00013712664383846995,
2017-10-05,10025.768660697937,0.00013712664383846995,
2017-10-06,10025.768660697937,0.00013712664383846995,
2017-10-09,10025.768660697937,0.00013712664383846995,
2017-10-10,10025.768660697937,0.00013712664383846995,
2017-10-11,10025.768660697937,0.00013712664383846995,
2017-10-12,10025.768660697937,0.00013712664383846995,
2017-10-13,10025.768660697937,0.00013712664383846995,
2017-10-16,10025.768660697937,0.00013712664383846995,
2017-10-17,10025.768660697937,0.00013712664383846995,
2017-10-18,10025.768660697937,0.00013712664383846995,
2017-10-19,10025.768660697937,0.00013712664383846995,
2017-10-20,10025.768660697937,0.00013712664383846995,
2017-10-23,10025.768660697937,0.00013712664383846995,
2017-10-24,10025.768660697937,0.00013712664383846995,
2017-10-25,10025.768660697937,0.00013712664383846995,
2017-10-26,10025.768660697937,0.00013712664383846995,
2017-10-27,10025.768660697937,0.00013712664383846995,
2017-10-30,10025.768660697937,0.00013712664383846995,
2017-10-31,10025.768660697937,0.00013712664383846995,
2017-11-01,10025.768660697937,0.00013712664383846995,
2017-11-02,10025.768660697937,0.00013712664383846995,
2017-11-03,10025.768660697937,0.00013712664383846995,
2017-11-06,10025.768660697937,0.00013712664383846995,
2017-11-07,10025.768660697937,0.00013712664383846995,
2017-11-08,10025.768660697937,0.00013712664383846995,
2017-11-09,10025.768660697937,0.00013712664383846995,
2017-11-10,10025.768660697937,0.00013712664383846995,
2017-11-13,10025.768660697937,0.00013712664383846995,
2017-11-14,10025.768660697937,0.00013712664383846995,
2017-11-15,10025.768660697937,0.00013712664383846995,
2017-11-16,10025.768660697937,0.00013712664383846995,
2017-11-17,10025.768660697937,0.00013712664383846995,
2017-11-20,10025.768660697937,0.00013712664383846995,
2017-11-21,10025.768660697937,0.00013712664383846995,
2017-11-22,10025.768660697937,0.00013712664383846995,
2017-11-24,10025.768660697937,0.00013712664383846995,
2017-11-27,10025.768660697937,0.00013712664383846995,
2017-11-28,10025.768660697937,0.00013712664383846995,
2017-11-29,10025.768660697937,0.00013712664383846995,
2017-11-30,10025.768660697937,0.00013712664383846995,
2017-12-01,10025.768660697937,0.00013712664383846995,
2017-12-04,10025.768660697937,0.00013712664383846995,
2017-12-05,10025.768660697937,0.00013712664383846995,
2017-12-06,10025.768660697937,0.00013712664383846995,
2017-12-07,10025.768660697937,0.00013712664383846995,
2017-12-08,10025.768660697937,0.00013712664383846995,
2017-12-11,10025.768660697937,0.00013712664383846995,
2017-12-12,10025.768660697937,0.00013712664383846995,
2017-12-13,10025.768660697937,0.00013712664383846995,
2017-12-14,10025.768660697937,0.00013712664383846995,
2017-12-15,10025.768660697937,0.00013712664383846995,
2017-12-18,10025.768660697937,0.00013712664383846995,
2017-12-19,10025.768660697937,0.00013712664383846995,
2017-12-20,10025.768660697937,0.00013712664383846995,
2017-12-21,10025.768660697937,0.00013712664383846995,
2017-12-22,10025.768660697937,0.00013712664383846995,
2017-12-26,10025.768660697937,0.00013712664383846995,
2017-12-27,10025.768660697937,0.00013712664383846995,
2017-12-28,10025.768660697937,0.00013712664383846995,
2017-12-29,10025.768660697937,0.00013712664383846995,
2018-01-02,10025.768660697937,0.00013712664383846995,
2018-01-03,10025.768660697937,0.00013712664383846995,
2018-01-04,10025.768660697937,0.00013712664383846995,
2018-01-05,10025.768660697937,0.00013712664383846995,
2018-01-08,10025.768660697937,0.00013712664383846995,
2018-01-09,10025.768660697937,0.00013712664383846995,
2018-01-10,10025.768660697937,0.00013712664383846995,
2018-01-11,10025.768660697937,0.00013712664383846995,
2018-01-12,10025.768660697937,0.00013712664383846995,
2018-01-16,10025.768660697937,0.00013712664383846995,
2018-01-17,10025.768660697937,0.00013712664383846995,
2018-01-18,10025.768660697937,0.00013712664383846995,
2018-01-19,10025.768660697937,0.00013712664383846995,
2018-01-22,10025.768660697937,0.00013712664383846995,
2018-01-23,10025.768660697937,0.00013712664383846995,
2018-01-24,10025.768660697937,0.00013712664383846995,
2018-01-25,10025.768660697937,0.00013712664383846995,
2018-01-26,10025.768660697937,0.00013712664383846995,
2018-01-29,10025.768660697937,0.00013712664383846995,
2018-01-30,10025.768660697937,0.00013712664383846995,
2018-01-31,10025.768660697937,0.00013712664383846995,
2018-02-01,10025.768660697937,0.00013712664383846995,
2018-02-02,10025.768660697937,0.00013712664383846995,
2018-02-05,10025.768660697937,0.00013712664383846995,
2018-02-06,10025.768660697937,0.00013712664383846995,
2018-02-07,10025.768660697937,0.00013712664383846995,
2018-02-08,10025.768660697937,0.00013712664383846995,
2018-02-09,10025.768660697937,0.00013712664383846995,
2018-02-12,10025.768660697937,0.00013712664383846995,
2018-02-13,10025.768660697937,0.00013712664383846995,
2018-02-14,10025.768660697937,0.00013712664383846995,
2018-02-15,10032.919741249085,0.0,491 days
2018-02-16,10031.519709205628,0.00013954382966918644,
2018-02-20,10030.069742774964,0.00028406471372477426,
2018-02-21,10028.119745826722,0.00047842458089530915,
2018-02-22,10031.694727516175,0.00012209942514274097,
2018-02-23,10039.194727516175,0.0,8 days
2018-02-26,10047.869730567932,0.0,
2018-02-27,10046.419725990296,0.00014430965135081575,
2018-02-28,10045.744715309143,0.00021148913309698703,
2018-03-01,10037.944727516175,0.0009877718678580338,
2018-03-02,10040.969744300843,0.0006867113579407391,
2018-03-05,10042.494745826722,0.0005349377415652112,
2018-03-06,10042.119722938538,0.0005722613632123119,
2018-03-07,10038.019724464417,0.0009803079028333217,
2018-03-08,10042.79473361969,0.0005050818814661406,
2018-03-09,10050.394716835022,0.0,11 days
2018-03-12,10054.744730567932,0.0,
2018-03-13,10050.369730567932,0.0004351179584598519,
2018-03-14,10046.54473361969,0.0008155350700562725,
2018-03-15,10047.069712257386,0.000763323039640551,
2018-03-16,10045.494738197327,0.0009199629248154428,
2018-03-19,10038.69473514557,0.0015962608551929325,
2018-03-20,10038.544741249085,0.001611178578168948,
2018-03-21,10028.619738197327,0.0025982750503035223,
2018-03-22,10022.569742774964,0.0031999805718738727,
2018-03-23,10012.79473361969,0.0041721593210325425,
2018-03-26,10032.369738197327,0.0022253168001949986,
2018-03-27,10021.294718360901,0.00332678880502435,
2018-03-28,10016.644716835022,0.0037892571869160285,
2018-03-29,10019.894724464417,0.0034660259447031327,
2018-04-02,10017.144709205628,0.0037395301790204005,
2018-04-03,10021.419725990296,0.003314356104568539,
2018-04-04,10029.469729042054,0.002513738757488171,
2018-04-05,10032.44473514557,0.002217857938707102,
2018-04-06,10021.394739723206,0.0033168411270887432,
2018-04-09,10025.56973514557,0.0029016147305725992,
2018-04-10,10033.569727516175,0.0021059712224600347,
2018-04-11,10031.54473361969,0.0023073680704902566,
2018-04-12,10035.794725990296,0.0018846828124861048,
2018-04-13,10037.269716835022,0.0017379868113194252,
2018-04-16,10039.994745826722,0.0014669675995223619,
2018-04-17,10046.044741249085,0.0008652620779519005,
2018-04-18,10045.044718360901,0.000964719887670773,
2018-04-19,10032.44473514557,0.002217857938707102,
2018-04-20,10014.744730567932,0.003978221334490328,
2018-04-23,10013.544741249085,0.004097566912225403,
2018-04-24,10007.79473361969,0.0046694369878438335,
2018-04-25,10009.569712257386,0.004492905540725234,
2018-04-26,10010.994730567932,0.004351179584598852,
2018-04-27,10006.244745826722,0.004823591850498521,
2018-04-30,10013.594713783265,0.004092596867185105,
2018-05-01,10023.194742774964,0.0031378208635224336,
2018-05-02,10041.869745826722,0.0012804884744680445,
2018-05-03,10042.669725990296,0.0012009260206206074,
2018-05-04,10060.019732093811,0.0,53 days
2018-05-07,10063.344736671448,0.0,
2018-05-08,10062.919741249085,4.223202458863984e-05,
2018-05-09,10062.919741249085,4.223202458863984e-05,
2018-05-10,10062.919741249085,4.223202458863984e-05,
2018-05-11,10062.919741249085,4.223202458863984e-05,
2018-05-14,10062.919741249085,4.223202458863984e-05,
2018-05-15,10062.919741249085,4.223202458863984e-05,
2018-05-16,10062.919741249085,4.223202458863984e-05,
2018-05-17,10062.919741249085,4.223202458863984e-05,
2018-05-18,10062.919741249085,4.223202458863984e-05,
2018-05-21,10062.919741249085,4.223202458863984e-05,
2018-05-22,10062.919741249085,4.223202458863984e-05,
2018-05-23,10062.919741249085,4.223202458863984e-05,
2018-05-24,10062.919741249085,4.223202458863984e-05,
2018-05-25,10062.919741249085,4.223202458863984e-05,
2018-05-29,10062.919741249085,4.223202458863984e-05,
2018-05-30,10062.919741249085,4.223202458863984e-05,
2018-05-31,10062.919741249085,4.223202458863984e-05,
2018-06-01,10062.919741249085,4.223202458863984e-05,
2018-06-04,10062.919741249085,4.223202458863984e-05,
2018-06-05,10062.919741249085,4.223202458863984e-05,
2018-06-06,10062.919741249085,4.223202458863984e-05,
2018-06-07,10062.919741249085,4.223202458863984e-05,
2018-06-08,10062.919741249085,4.223202458863984e-05,
2018-06-11,10062.919741249085,4.223202458863984e-05,
2018-06-12,10062.919741249085,4.223202458863984e-05,
2018-06-13,10062.919741249085,4.223202458863984e-05,
2018-06-14,10062.919741249085,4.223202458863984e-05,
2018-06-15,10062.919741249085,4.223202458863984e-05,
2018-06-18,10062.919741249085,4.223202458863984e-05,
2018-06-19,10062.919741249085,4.223202458863984e-05,
2018-06-20,10062.919741249085,4.223202458863984e-05,
2018-06-21,10062.919741249085,4.223202458863984e-05,
2018-06-22,10062.919741249085,4.223202458863984e-05,
2018-06-25,10062.919741249085,4.223202458863984e-05,
2018-06-26,10062.919741249085,4.223202458863984e-05,
2018-06-27,10062.919741249085,4.223202458863984e-05,
2018-06-28,10062.919741249085,4.223202458863984e-05,
2018-06-29,10062.919741249085,4.223202458863984e-05,
2018-07-02,10062.919741249085,4.223202458863984e-05,
2018-07-03,10062.919741249085,4.223202458863984e-05,
2018-07-05,10062.919741249085,4.223202458863984e-05,
2018-07-06,10062.919741249085,4.223202458863984e-05,
2018-07-09,10062.919741249085,4.223202458863984e-05,
2018-07-10,10062.919741249085,4.223202458863984e-05,
2018-07-11,10062.919741249085,4.223202458863984e-05,
2018-07-12,10062.919741249085,4.223202458863984e-05,
2018-07-13,10062.919741249085,4.223202458863984e-05,
2018-07-16,10062.919741249085,4.223202458863984e-05,
2018-07-17,10062.919741249085,4.223202458863984e-05,
2018-07-18,10062.919741249085,4.223202458863984e-05,
2018-07-19,10062.919741249085,4.223202458863984e-05,
2018-07-20,10062.919741249085,4.223202458863984e-05,
2018-07-23,10062.919741249085,4.223202458863984e-05,
2018-07-24,10062.919741249085,4.223202458863984e-05,
2018-07-25,10062.919741249085,4.223202458863984e-05,
2018-07-26,10062.919741249085,4.223202458863984e-05,
2018-07-27,10062.919741249085,4.223202458863984e-05,
2018-07-30,10062.919741249085,4.223202458863984e-05,
2018-07-31,10062.919741249085,4.223202458863984e-05,
2018-08-01,10062.919741249085,4.223202458863984e-05,
2018-08-02,10062.919741249085,4.223202458863984e-05,
2018-08-03,10062.919741249085,4.223202458863984e-05,
2018-08-06,10062.919741249085,4.223202458863984e-05,
2018-08-07,10062.919741249085,4.223202458863984e-05,
2018-08-08,10062.919741249085,4.223202458863984e-05,
2018-08-09,10062.919741249085,4.223202458863984e-05,
2018-08-10,10062.919741249085,4.223202458863984e-05,
2018-08-13,10062.919741249085,4.223202458863984e-05,
2018-08-14,10062.919741249085,4.223202458863984e-05,
2018-08-15,10062.919741249085,4.223202458863984e-05,
2018-08-16,10062.919741249085,4.223202458863984e-05,
2018-08-17,10062.919741249085,4.223202458863984e-05,
2018-08-20,10062.919741249085,4.223202458863984e-05,
2018-08-21,10062.919741249085,4.223202458863984e-05,
2018-08-22,10062.919741249085,4.223202458863984e-05,
2018-08-23,10062.919741249085,4.223202458863984e-05,
2018-08-24,10062.919741249085,4.223202458863984e-05,
2018-08-27,10062.919741249085,4.223202458863984e-05,
2018-08-28,10062.919741249085,4.223202458863984e-05,
2018-08-29,10062.919741249085,4.223202458863984e-05,
2018-08-30,10062.919741249085,4.223202458863984e-05,
2018-08-31,10062.919741249085,4.223202458863984e-05,
2018-09-04,10062.919741249085,4.223202458863984e-05,
2018-09-05,10062.919741249085,4.223202458863984e-05,
2018-09-06,10062.919741249085,4.223202458863984e-05,
2018-09-07,10062.919741249085,4.223202458863984e-05,
2018-09-10,10062.919741249085,4.223202458863984e-05,
2018-09-11,10062.919741249085,4.223202458863984e-05,
2018-09-12,10062.919741249085,4.223202458863984e-05,
2018-09-13,10062.919741249085,4.223202458863984e-05,
2018-09-14,10062.919741249085,4.223202458863984e-05,
2018-09-17,10062.919741249085,4.223202458863984e-05,
2018-09-18,10062.919741249085,4.223202458863984e-05,
2018-09-19,10062.919741249085,4.223202458863984e-05,
2018-09-20,10062.919741249085,4.223202458863984e-05,
2018-09-21,10062.919741249085,4.223202458863984e-05,
2018-09-24,10062.919741249085,4.223202458863984e-05,
2018-09-25,10062.919741249085,4.223202458863984e-05,
2018-09-26,10062.919741249085,4.223202458863984e-05,
2018-09-27,10062.919741249085,4.223202458863984e-05,
2018-09-28,10062.919741249085,4.223202458863984e-05,
2018-10-01,10062.919741249085,4.223202458863984e-05,
2018-10-02,10062.919741249085,4.223202458863984e-05,
2018-10-03,10062.919741249085,4.223202458863984e-05,
2018-10-04,10062.919741249085,4.223202458863984e-05,
2018-10-05,10062.919741249085,4.223202458863984e-05,
2018-10-08,10062.919741249085,4.223202458863984e-05,
2018-10-09,10062.919741249085,4.223202458863984e-05,
2018-10-10,10062.919741249085,4.223202458863984e-05,
2018-10-11,10062.919741249085,4.223202458863984e-05,
2018-10-12,10062.919741249085,4.223202458863984e-05,
2018-10-15,10062.919741249085,4.223202458863984e-05,
2018-10-16,10062.919741249085,4.223202458863984e-05,
2018-10-17,10062.919741249085,4.223202458863984e-05,
2018-10-18,10062.919741249085,4.223202458863984e-05,
2018-10-19,10062.919741249085,4.223202458863984e-05,
2018-10-22,10062.919741249085,4.223202458863984e-05,
2018-10-23,10062.919741249085,4.223202458863984e-05,
2018-10-24,10062.919741249085,4.223202458863984e-05,
2018-10-25,10062.919741249085,4.223202458863984e-05,
2018-10-26,10062.919741249085,4.223202458863984e-05,
2018-10-29,10062.919741249085,4.223202458863984e-05,
2018-10-30,10062.919741249085,4.223202458863984e-05,
2018-10-31,10062.919741249085,4.223202458863984e-05,
2018-11-01,10062.919741249085,4.223202458863984e-05,
2018-11-02,10062.919741249085,4.223202458863984e-05,
2018-11-05,10062.919741249085,4.223202458863984e-05,
2018-11-06,10062.919741249085,4.223202458863984e-05,
2018-11-07,10062.919741249085,4.223202458863984e-05,
2018-11-08,10062.919741249085,4.223202458863984e-05,
2018-11-09,10062.919741249085,4.223202458863984e-05,
2018-11-12,10062.919741249085,4.223202458863984e-05,
2018-11-13,10062.919741249085,4.223202458863984e-05,
2018-11-14,10062.919741249085,4.223202458863984e-05,
2018-11-15,10062.919741249085,4.223202458863984e-05,
2018-11-16,10062.919741249085,4.223202458863984e-05,
2018-11-19,10062.919741249085,4.223202458863984e-05,
2018-11-20,10062.919741249085,4.223202458863984e-05,
2018-11-21,10062.919741249085,4.223202458863984e-05,
2018-11-23,10062.919741249085,4.223202458863984e-05,
2018-11-26,10062.919741249085,4.223202458863984e-05,
2018-11-27,10062.919741249085,4.223202458863984e-05,
2018-11-28,10062.919741249085,4.223202458863984e-05,
2018-11-29,10062.919741249085,4.223202458863984e-05,
2018-11-30,10062.919741249085,4.223202458863984e-05,
2018-12-03,10062.919741249085,4.223202458863984e-05,
2018-12-04,10062.919741249085,4.223202458863984e-05,
2018-12-06,10062.919741249085,4.223202458863984e-05,
2018-12-07,10062.919741249085,4.223202458863984e-05,
2018-12-10,10062.919741249085,4.223202458863984e-05,
2018-12-11,10062.919741249085,4.223202458863984e-05,
2018-12-12,10062.919741249085,4.223202458863984e-05,
2018-12-13,10062.919741249085,4.223202458863984e-05,
2018-12-14,10062.919741249085,4.223202458863984e-05,
2018-12-17,10062.919741249085,4.223202458863984e-05,
2018-12-18,10062.919741249085,4.223202458863984e-05,
2018-12-19,10062.919741249085,4.223202458863984e-05,
2018-12-20,10062.919741249085,4.223202458863984e-05,
2018-12-21,10062.919741249085,4.223202458863984e-05,
2018-12-24,10062.919741249085,4.223202458863984e-05,
2018-12-26,10062.919741249085,4.223202458863984e-05,
2018-12-27,10062.919741249085,4.223202458863984e-05,
2018-12-28,10062.919741249085,4.223202458863984e-05,
2018-12-31,10062.919741249085,4.223202458863984e-05,
2019-01-02,10062.919741249085,4.223202458863984e-05,
2019-01-03,10062.919741249085,4.223202458863984e-05,
2019-01-04,10062.919741249085,4.223202458863984e-05,
2019-01-07,10062.919741249085,4.223202458863984e-05,
2019-01-08,10062.919741249085,4.223202458863984e-05,
2019-01-09,10062.919741249085,4.223202458863984e-05,
2019-01-10,10062.919741249085,4.223202458863984e-05,
2019-01-11,10062.919741249085,4.223202458863984e-05,
2019-01-14,10062.919741249085,4.223202458863984e-05,
2019-01-15,10062.919741249085,4.223202458863984e-05,
2019-01-16,10062.919741249085,4.223202458863984e-05,
2019-01-17,10062.919741249085,4.223202458863984e-05,
2019-01-18,10062.919741249085,4.223202458863984e-05,
2019-01-22,10062.919741249085,4.223202458863984e-05,
2019-01-23,10062.919741249085,4.223202458863984e-05,
2019-01-24,10062.919741249085,4.223202458863984e-05,
2019-01-25,10062.919741249085,4.223202458863984e-05,
2019-01-28,10062.919741249085,4.223202458863984e-05,
2019-01-29,10062.919741249085,4.223202458863984e-05,
2019-01-30,10062.919741249085,4.223202458863984e-05,
2019-01-31,10062.919741249085,4.223202458863984e-05,
2019-02-01,10062.919741249085,4.223202458863984e-05,
2019-02-04,10062.919741249085,4.223202458863984e-05,
2019-02-05,10062.919741249085,4.223202458863984e-05,
2019-02-06,10062.919741249085,4.223202458863984e-05,
2019-02-07,10062.919741249085,4.223202458863984e-05,
2019-02-08,10062.919741249085,4.223202458863984e-05,
2019-02-11,10062.919741249085,4.223202458863984e-05,
2019-02-12,10062.919741249085,4.223202458863984e-05,
2019-02-13,10062.919741249085,4.223202458863984e-05,
2019-02-14,10062.919741249085,4.223202458863984e-05,
2019-02-15,10062.919741249085,4.223202458863984e-05,
2019-02-19,10062.919741249085,4.223202458863984e-05,
2019-02-20,10062.919741249085,4.223202458863984e-05,
2019-02-21,10062.919741249085,4.223202458863984e-05,
2019-02-22,10062.919741249085,4.223202458863984e-05,
2019-02-25,10062.919741249085,4.223202458863984e-05,
2019-02-26,10062.919741249085,4.223202458863984e-05,
2019-02-27,10062.919741249085,4.223202458863984e-05,
2019-02-28,10062.919741249085,4.223202458863984e-05,
2019-03-01,10062.919741249085,4.223202458863984e-05,
2019-03-04,10062.919741249085,4.223202458863984e-05,
2019-03-05,10062.919741249085,4.223202458863984e-05,
2019-03-06,10062.919741249085,4.223202458863984e-05,
2019-03-07,10062.919741249085,4.223202458863984e-05,
2019-03-08,10062.919741249085,4.223202458863984e-05,
2019-03-11,10062.919741249085,4.223202458863984e-05,
2019-03-12,10062.919741249085,4.223202458863984e-05,
2019-03-13,10062.919741249085,4.223202458863984e-05,
2019-03-14,10062.919741249085,4.223202458863984e-05,
2019-03-15,10062.919741249085,4.223202458863984e-05,
2019-03-18,10062.919741249085,4.223202458863984e-05,
2019-03-19,10062.919741249085,4.223202458863984e-05,
2019-03-20,10062.919741249085,4.223202458863984e-05,
2019-03-21,10062.919741249085,4.223202458863984e-05,
2019-03-22,10062.919741249085,4.223202458863984e-05,
2019-03-25,10062.919741249085,4.223202458863984e-05,
2019-03-26,10062.919741249085,4.223202458863984e-05,
2019-03-27,10062.919741249085,4.223202458863984e-05,
2019-03-28,10062.919741249085,4.223202458863984e-05,
2019-03-29,10062.919741249085,4.223202458863984e-05,
2019-04-01,10062.919741249085,4.223202458863984e-05,
2019-04-02,10062.919741249085,4.223202458863984e-05,
2019-04-03,10062.919741249085,4.223202458863984e-05,
2019-04-04,10064.195814170838,0.0,332 days
2019-04-05,10067.470808067323,0.0,
2019-04-08,10075.220823326112,0.0,
2019-04-09,10073.720808067323,0.00014888162603010624,
2019-04-10,10076.520795860291,0.0,2 days
2019-04-11,10072.345800437928,0.0004143290632694363,
2019-04-12,10072.145795860291,0.00043417763815833954,
2019-04-15,10073.04579738617,0.00034486094402230716,
2019-04-16,10073.095808067323,0.00033989785386800975,
2019-04-17,10082.795820274354,0.0,7 days
2019-04-18,10084.620809593202,0.0,
2019-04-22,10086.295805015565,0.0,
2019-04-23,10093.67079738617,0.0,
2019-04-24,10092.870817222596,7.925562262056651e-05,
2019-04-25,10088.170805015565,0.0005448951606416008,
2019-04-26,10085.720815696717,0.0007876204652436103,
2019-04-29,10086.495809593202,0.0007108402816967674,
2019-04-30,10076.645803489686,0.0016866999368448932,
2019-05-01,10101.270818748475,0.0,8 days
2019-05-02,10097.845792808534,0.000339068816329946,
2019-05-03,10104.345808067323,0.0,2 days
2019-05-06,10096.17079738617,0.0008090588778766339,
2019-05-07,10082.120809593202,0.002199548481048308,
2019-05-08,10082.220792808534,0.0021896534104290932,
2019-05-09,10076.77081111908,0.002729023478811099,
2019-05-10,10067.920789756776,0.0036048863531041864,
2019-05-13,10039.27081111908,0.006440297886112112,
2019-05-14,10046.620817222596,0.005712887498232622,
2019-05-15,10052.270803489686,0.00515372351330845,
2019-05-16,10050.17081264496,0.005361553974044475,
2019-05-17,10047.470808067323,0.005628766184406553,
2019-05-20,10032.69579891205,0.007091009206956045,
2019-05-21,10038.02081111908,0.006564007033022179,
2019-05-22,10038.02081111908,0.006564007033022179,
2019-05-23,10038.02081111908,0.006564007033022179,
2019-05-24,10038.02081111908,0.006564007033022179,
2019-05-28,10038.02081111908,0.006564007033022179,
2019-05-29,10038.02081111908,0.006564007033022179,
2019-05-30,10038.02081111908,0.006564007033022179,
2019-05-31,10038.02081111908,0.006564007033022179,
2019-06-03,10038.02081111908,0.006564007033022179,
2019-06-04,10038.02081111908,0.006564007033022179,
2019-06-05,10038.02081111908,0.006564007033022179,
2019-06-06,10038.02081111908,0.006564007033022179,
2019-06-07,10038.02081111908,0.006564007033022179,
2019-06-10,10038.02081111908,0.006564007033022179,
2019-06-11,10038.02081111908,0.006564007033022179,
2019-06-12,10038.02081111908,0.006564007033022179,
2019-06-13,10038.02081111908,0.006564007033022179,
2019-06-14,10040.038067207337,0.0063643646092003126,
2019-06-17,10042.913051948548,0.0060798350814287305,
2019-06-18,10054.313045845032,0.00495160826565777,
2019-06-19,10052.863041267396,0.0050951113291097805,
2019-06-20,10056.838070259095,0.004701713372705196,
2019-06-21,10055.138050422669,0.004869959775660737,
2019-06-24,10054.638058052064,0.00491944267936395,
2019-06-25,10047.113071784974,0.005664170384653167,
2019-06-26,10057.688061103821,0.0046175920588792385,
2019-06-27,10057.538067207337,0.004632436552459818,
2019-06-28,10052.98804889679,0.0050827396593581264,
2019-07-01,10062.063061103821,0.004184610044694059,
2019-07-02,10065.013042793275,0.0038926582701320767,
2019-07-03,10069.2130626297,0.0034769935733565127,
2019-07-05,10068.763042793275,0.0035215308294019865,
2019-07-08,10058.23806415558,0.00456315973221455,
2019-07-09,10061.288067207337,0.0042613091117297275,
2019-07-10,10066.263042793275,0.0037689491232221206,
2019-07-11,10062.563053474427,0.004135127140990846,
2019-07-12,10066.438061103821,0.003751628030508991,
2019-07-15,10071.213070259095,0.0032790581832398136,
2019-07-16,10069.438053474427,0.003454726832985644,
2019-07-17,10066.563068733216,0.003739256360757226,
2019-07-18,10072.3380626297,0.0031677207060815116,
2019-07-19,10064.663044319153,0.0039272966802548215,
2019-07-22,10076.238056526185,0.002781748771770731,
2019-07-23,10080.288044319153,0.0023809323438793717,
2019-07-24,10079.86304889679,0.002422993000792295,
2019-07-25,10075.73806415558,0.002831231675474055,
2019-07-26,10077.538067207337,0.0026530902018992997,
2019-07-29,10082.38803516388,0.002173101883143347,
2019-07-30,10080.138050422669,0.002395776837459951,
2019-07-31,10090.788036689759,0.0013417762648957332,
2019-08-01,10079.26303516388,0.002482374750418459,
2019-08-02,10068.23806415558,0.0035734865569342356,
2019-08-05,10041.538044319153,0.006215915898090452,
2019-08-06,10050.688053474427,0.005310364036636095,
2019-08-07,10055.788036689759,0.004805632378376723,
2019-08-08,10066.76303516388,0.0037194662195187966,
2019-08-09,10060.663067207337,0.0043231636851848165,
2019-08-12,10059.388042793275,0.004449349431227323,
2019-08-13,10080.613056526185,0.002348766757585552,
2019-08-14,10065.063053474427,0.003887708847170712,
2019-08-15,10062.538067207337,0.0041375999648197714,
2019-08-16,10074.438053474427,0.0029598902453454867,
2019-08-19,10084.063068733216,0.002007328304016731,
2019-08-20,10084.088055000306,0.002004855480187806,
2019-08-21,10089.788051948548,0.0014407420723023812,
2019-08-22,10089.338070259095,0.0014852755530442296,
2019-08-23,10064.788051948548,0.003914925010503056,
2019-08-26,10074.413067207337,0.002962363069174412,
2019-08-27,10068.5880626297,0.0035388481468116018,
